Browser,true_x_res,true_y_res,x_adjustment,y_adjustment,Params_TravelTime,Params_yOffset,Params_Reach,Params_ScreenWidth,Params_ScreenHeight,Params_Hz,Params_HzScale,Params_conf_linewidth,params_consent,ConsentLoop.thisRepN,ConsentLoop.thisTrialN,ConsentLoop.thisN,ConsentLoop.thisIndex,ConsentLoop.ran,ConsentLoop.order,participant,Age,Gender,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,Demo_speedCond,Demo_delta,Demo_xposTarget,Demo_yposTarget,Demo_Delay,Demo_AvSpeed,Demo_Success,Demo_motion,Demo_Click,Demo_RTms,Demo_finalX,Demo_finalY,Trial_duration,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,BlockLoop.ran,BlockLoop.order,DemoLoop.thisRepN,DemoLoop.thisTrialN,DemoLoop.thisN,DemoLoop.thisIndex,DemoLoop.ran,DemoLoop.order,Decision_Delta,Decision_xposTarget,Decision_yposTarget,Decision_SpeedCond,Decision_AvSpeed,Decision_delay,Decision_targetSide,Decision_placement,Decision_initplace,Decision_Driving,Decision_Click,Decision_RTms,Decision_finalX,Decision_finalY,Decision_success,DecisionTrialLoop.thisRepN,DecisionTrialLoop.thisTrialN,DecisionTrialLoop.thisN,DecisionTrialLoop.thisIndex,DecisionTrialLoop.ran,DecisionTrialLoop.order,Confidence_Delta,Confidence_resp,ConfidenceLoop.thisRepN,ConfidenceLoop.thisTrialN,ConfidenceLoop.thisN,ConfidenceLoop.thisIndex,ConfidenceLoop.ran,ConfidenceLoop.order
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,500,-400,0,67,3.5,0,[],[],534.4,-192.5,-12,4634,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,500,400,0,130,3.5,0,[],[],334,252,19.5,6275,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,300,-200,0,133,3.5,1,[],[],334,-157.5,5.5,5638,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,300,-200,0,120,3.5,1,[],[],384.1,-164.5,23,7355,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,400,-300,0,140,3.5,1,[],[],183.7,-255.5,-5,6143,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,14930,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,68,right,-11,-23,[],[],367.4,157,12.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,9935,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,76,right,-15,30,[],[],367.4,156.5,-1.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,8981,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,125,right,-10,5,[],[],233.8,56.5,-8.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,8108,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,64,right,-144,-139,[],[],601.2,41.5,-1.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,9076,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,126,left,-10,51,[],[],400.8,-160.5,-15.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,7374,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,63,right,-12,-89,[],[],334,156,2,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,6810,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,71,right,-7,-2,[],[],634.6,56,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,9645,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,114,left,-216,37,[],[],417.5,-356,-1.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,10403,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,124,right,195,170,[],[],334,359.5,16,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,9002,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,96,right,-7,-71,[],[],317.3,164.5,23,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,10051,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,133,left,-7,-46,[],[],534.4,-157.5,-8.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,7154,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,78,left,-233,-146,[],[],300.6,-355.5,-5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,7607,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,139,right,176,128,[],[],350.7,260,-15.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,6543,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,68,right,-4,27,[],[],400.8,55.5,5.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,9039,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,117,left,-7,38,[],[],250.5,-87.5,-5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,8476,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,77,left,33,81,[],[],400.8,-156,-8.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,13209,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,111,right,232,136,[],[],367.4,232,12.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,9874,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,127,left,-235,-5,[],[],267.2,-256,-8.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,10044,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,128,left,229,-148,[],[],484.3,12,12.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,7482,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,112,right,213,40,[],[],400.8,258.5,12.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,8214,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,145,right,-11,-38,[],[],233.8,59,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,6723,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,65,right,-308,-37,[],[],417.5,-87.5,-5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,5995,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,88,right,-36,-30,[],[],384.1,58.5,5.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,7000,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,136,left,-222,19,[],[],233.8,-257,-1.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,6807,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,87,left,216,46,[],[],350.7,51.5,9,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,8416,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,61,right,235,126,[],[],417.5,259.5,-19,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,8759,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,86,left,-267,44,[],[],300.6,-267,30,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,6115,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,60,right,356,177,[],[],517.7,356,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,7823,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,88,left,267,-109,[],[],400.8,78,16,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,6078,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,75,right,312,-7,[],[],350.7,361,-15.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,6387,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,130,left,-4,-50,[],[],283.9,-56.5,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,9892,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,116,left,214,-9,[],[],334,-34.5,5.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,6587,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,95,right,-7,7,[],[],267.2,66.5,-26,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,7728,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,124,right,-22,90,[],[],367.4,153,-19,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,7156,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,78,right,-395,-112,[],[],384.1,-251.5,9,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,6882,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,81,left,-4,-19,[],[],501,-60,19.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,7430,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,120,right,-17,-64,[],[],317.3,158,5.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,7511,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,142,left,-13,-33,[],[],400.8,-58.5,2,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,6732,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,61,left,392,55,[],[],267.2,119,23,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,7955,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,109,left,-10,-30,[],[],334,-55.5,-1.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,18950,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,-0.96,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,6091,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,0.966666667,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,2033,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,-0.973333333,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,9443,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,0.986666667,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,2164,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,0.953333333,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,2374,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,0.986666667,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,3387,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,-0.98,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,please enter your prolific ID here5eab3ab6f32e3b10405dafeb,27,female,2020-07-27_17h59.53.124,AvatarAutomaticProl,3.2.2,Win32,60,5eab3ab6f32e3b10405dafeb,5f1b026ff9f4e82811599350,5f1eebc516ec4204c93f741f,,,,,,,,,,,,,2185,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,-0.953333333,8,0,8,0,1,7
