Browser,true_x_res,true_y_res,x_adjustment,y_adjustment,Params_TravelTime,Params_yOffset,Params_Reach,Params_ScreenWidth,Params_ScreenHeight,Params_Hz,Params_HzScale,Params_conf_linewidth,params_consent,ConsentLoop.thisRepN,ConsentLoop.thisTrialN,ConsentLoop.thisN,ConsentLoop.thisIndex,ConsentLoop.ran,ConsentLoop.order,participant,Age,Gender,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,Demo_speedCond,Demo_delta,Demo_xposTarget,Demo_yposTarget,Demo_Delay,Demo_AvSpeed,Demo_Success,Demo_motion,Demo_Click,Demo_RTms,Demo_finalX,Demo_finalY,Trial_duration,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,BlockLoop.ran,BlockLoop.order,DemoLoop.thisRepN,DemoLoop.thisTrialN,DemoLoop.thisN,DemoLoop.thisIndex,DemoLoop.ran,DemoLoop.order,Decision_Delta,Decision_xposTarget,Decision_yposTarget,Decision_SpeedCond,Decision_AvSpeed,Decision_delay,Decision_targetSide,Decision_placement,Decision_initplace,Decision_Driving,Decision_Click,Decision_RTms,Decision_finalX,Decision_finalY,Decision_success,DecisionTrialLoop.thisRepN,DecisionTrialLoop.thisTrialN,DecisionTrialLoop.thisN,DecisionTrialLoop.thisIndex,DecisionTrialLoop.ran,DecisionTrialLoop.order,Confidence_Delta,Confidence_resp,ConfidenceLoop.thisRepN,ConfidenceLoop.thisTrialN,ConfidenceLoop.thisN,ConfidenceLoop.thisIndex,ConfidenceLoop.ran,ConfidenceLoop.order
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,400,-300,0,116,3.5,1,[],[],217.1,-255.5,-1.5,6050,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,400,-300,0,109,3.5,0,[],[],384.1,-245,5.5,5982,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,400,-300,0,150,3.5,0,[],[],367.4,-227.5,-12,6361,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,200,-100,0,76,3.5,1,[],[],217.1,-56,5.5,4632,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,200,-100,0,104,3.5,1,[],[],551.1,-56,5.5,4695,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,500,-400,0,68,3.5,0,[],[],250.5,-280,12.5,5156,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,300,200,0,112,3.5,1,[],[],384.1,161,16,5864,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,300,-200,0,121,3.5,1,[],[],400.8,-157.5,-12,5825,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,300,-200,0,123,3.5,1,[],[],283.9,-164.5,26.5,6260,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,200,-100,0,136,3.5,1,[],[],400.8,-59.5,19.5,5760,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
